"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"64","2004","5","Karnataka","Bangalore","12.87","39.16","3042.74","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.58","27.34","3186.48","175.01","459.98","2628.31","0.0","0.0","0.0","0.17","0.08","470.59","6.34","4.79","755.52","31.39","13.29","423.38","17.31","23.25","1343.15","1.6","0.87","543.75","2.06","0.67","325.24","0.0","0.0","0.0","2.03","3.04","1497.54","0.0","0.0","0.0","0.68","0.47","691.18","0.0","0.0","0.0","25.97","28.84","1110.51","1.69","15.39","9106.51","0.0","0.0","0.0","33.88","10.52","44.39","1.86","0.14","7.43"
"64","2005","5","Karnataka","Bangalore","15.36","38.45","2503.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.02","666.67","10.28","43.63","4244.16","175.65","376.98","2146.2","0.0","0.0","0.0","0.1","0.06","600.0","5.41","4.01","741.22","28.06","10.29","366.71","14.87","11.08","745.12","3.22","2.79","866.46","2.16","0.7","324.07","0.0","0.0","0.0","2.65","7.93","2992.45","0.0","0.0","0.0","0.5","0.39","780.0","0.0","0.0","0.0","26.01","23.53","904.65","0.33","2.92","8848.48","0.0","0.0","0.0","32.78","11.51","44.29","1.86","0.18","6.59"
"64","2006","5","Karnataka","Bangalore","9.93","20.77","2091.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","7.98","27.73","3474.94","113.3","126.15","1113.42","0.0","0.0","0.0","0.02","0.02","1000.0","4.75","1.98","416.84","21.51","23.15","1076.24","8.09","4.18","516.69","1.31","0.66","503.82","1.55","0.51","329.03","0.0","0.0","0.0","1.82","3.19","1752.75","0.0","0.0","0.0","0.21","0.14","666.67","0.0","0.0","0.0","14.72","9.11","618.89","1.77","17.16","9694.92","0.0","0.0","0.0","31.17","9.91","41.09","2.1","0.09","7.06"
"64","2007","5","Karnataka","Bangalore","10.22","29.47","2883.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11.19","55.05","4919.57","150.65","346.11","2297.44","0.0","0.0","0.0","0.11","0.07","636.36","5.55","4.61","830.63","26.56","26.25","988.33","8.65","6.54","756.07","1.77","0.17","96.05","1.65","0.69","418.18","0.0","0.0","0.0","2.27","3.93","1731.28","0.0","0.0","0.0","0.3","0.2","666.67","0.0","0.0","0.0","16.95","12.38","730.38","1.46","1.57","1075.34","0.0","0.0","0.0","32.46","10.53","42.99","1.68","0.09","7.92"
"64","2008","5","Karnataka","Bangalore","10.96","33.59","3064.78","0.02","0.03","1500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.26","57.88","4365.01","147.51","301.26","2042.3","0.0","0.0","0.0","0.08","0.04","500.0","5.8","4.21","725.86","26.69","20.36","762.83","8.66","4.73","546.19","2.2","0.85","386.36","1.88","0.82","436.17","0.0","0.0","0.0","2.38","4.13","1735.29","0.0","0.0","0.0","0.53","0.35","660.38","0.0","0.0","0.0","18.06","11.66","645.63","1.19","9.43","7924.37","0.0","0.0","0.0","35.23","9.53","44.74","1.47","0.16","6.09"
"64","2009","5","Karnataka","Bangalore","12.02","37.23","3097.34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13.59","59.83","4402.5","142.62","286.05","2005.68","0.0","0.0","0.0","0.14","0.09","642.86","5.54","4.06","732.85","26.94","18.3","679.29","8.2","5.83","710.98","2.14","1.39","649.53","2.45","0.69","281.63","0.0","0.0","0.0","2.43","2.41","991.77","0.0","0.0","0.0","0.28","0.17","607.14","0.0","0.0","0.0","19.96","11.99","600.7","1.09","8.77","8045.87","0.0","0.0","0.0","36.97","9.91","46.88","1.33","0.18","5.93"
"64","2010","5","Karnataka","Bangalore","12.06","32.09","2660.86","0.01","0.01","1000.0","0.0","0.0","0.0","0.11","0.23","2090.91","0.11","0.23","2090.91","0.0","0.0","0.0","12.71","64.23","5053.5","141.98","366.12","2578.67","0.0","0.0","0.0","0.33","0.21","636.36","5.74","3.73","649.83","25.57","21.98","859.6","4.93","5.1","1034.48","6.46","1.86","287.93","1.57","0.66","420.38","0.0","0.0","0.0","2.24","3.05","1361.61","0.0","0.0","0.0","0.08","0.06","750.0","0.0","0.0","0.0","17.25","11.0","637.68","0.93","9.94","10688.17","0.0","0.0","0.0","36.38","11.48","47.86","1.35","0.17","8.31"
"64","2011","5","Karnataka","Bangalore","11.08","32.5","2933.21","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.77","82.51","4643.22","138.58","361.21","2606.51","0.0","0.0","0.0","0.31","0.15","483.87","5.87","4.1","698.47","22.16","22.34","1008.12","5.35","4.94","923.36","4.68","2.9","619.66","1.54","0.61","396.1","0.0","0.0","0.0","1.93","4.06","2103.63","0.0","0.0","0.0","0.04","0.04","1000.0","0.0","0.0","0.0","15.27","12.85","841.52","1.75","14.81","8455.02","0.0","0.0","0.0","35.06","11.0","46.06","1.41","0.17","8.3"
"64","2012","5","Karnataka","Bangalore","8.92","22.85","2561.66","0.0","0.0","0.0","0.75","0.92","1226.67","0.01","0.02","2000.0","0.77","0.94","1220.78","0.02","0.02","1000.0","14.87","48.54","3264.29","124.96","270.9","2167.89","0.0","0.0","0.0","0.1","0.07","700.0","5.4","3.19","590.74","19.29","11.27","584.24","3.8","2.8","736.84","0.77","0.04","51.95","1.0","0.34","340.0","0.0","0.0","0.0","1.15","1.61","1400.0","0.0","0.0","0.0","0.05","0.03","600.0","0.0","0.0","0.0","7.84","5.21","664.54","0.73","6.76","9260.27","0.0","0.0","0.0","36.46","12.14","48.6","1.09","0.11","9.32"
"64","2013","5","Karnataka","Bangalore","7.75","21.56","2781.94","0.0","0.0","0.0","0.85","1.21","1423.53","0.03","0.04","1333.33","0.89","1.26","1415.73","0.08","0.09","1125.0","16.73","53.15","3176.93","134.16","353.94","2638.19","0.0","0.0","0.0","0.27","0.2","740.74","7.31","6.4","875.51","24.53","20.23","824.7","5.96","7.57","1270.13","1.97","0.94","477.16","1.3","0.45","346.15","0.0","0.0","0.0","1.74","3.76","2160.92","0.0","0.0","0.0","0.11","0.06","545.45","0.0","0.0","0.0","12.64","13.15","1040.35","0.19","1.48","7789.47","0.0","0.0","0.0","34.53","12.57","47.11","1.46","0.28","11.0"
"64","2014","5","Karnataka","Bangalore","6.84","18.35","2682.75","0.0","0.0","0.0","0.54","0.74","1370.37","0.04","0.06","1500.0","0.58","0.8","1379.31","0.0","0.0","0.0","18.08","57.79","3196.35","129.51","296.03","2285.77","0.0","0.0","0.0","0.32","0.22","687.5","6.11","4.66","762.68","20.37","22.15","1087.38","4.07","4.61","1132.68","1.39","0.53","381.29","0.83","0.18","216.87","0.0","0.0","0.0","1.28","1.06","828.12","0.0","0.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0","8.48","7.05","831.37","1.03","6.75","6553.4","0.0","0.0","0.0","34.78","10.85","45.64","0.96","0.11","5.55"
"64","2015","5","Karnataka","Bangalore","5.97","14.64","2452.26","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.05","625.0","0.08","0.05","625.0","0.02","0.02","1000.0","17.99","51.58","2867.15","128.97","253.67","1966.89","0.0","0.0","0.0","0.11","0.03","272.73","5.44","3.47","637.87","24.05","30.84","1282.57","3.56","5.03","1412.92","3.46","2.96","855.49","0.8","0.17","212.5","0.0","0.0","0.0","1.14","0.83","728.07","0.01","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","9.79","0.0","0.0","0.5","4.58","9201.2","0.0","0.0","0.0","37.37","11.29","48.65","0.6","0.05","9.36"
"64","2016","5","Karnataka","Bangalore","4.96","9.26","1866.88","0.0","0.0","0.0","0.0","0.0","1000.0","0.0","0.0","0.0","0.0","0.0","1000.0","0.01","0.01","1000.0","14.63","34.43","2353.77","119.05","98.84","830.24","0.0","0.0","0.0","0.21","0.13","588.79","5.37","4.18","777.65","23.75","12.22","514.78","2.69","2.78","1030.44","0.5","0.41","824.35","0.72","0.13","180.81","0.0","0.0","0.0","1.43","0.97","682.81","0.0","0.0","0.0","0.01","0.01","625.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","1.02","10450.0","0.0","0.0","360.0","37.17","10.13","47.3","0.47","0.07","8.58"
"64","2017","5","Karnataka","Bangalore","5.24","15.46","2950.57","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.1","1108.7","12.76","61.27","4801.21","125.46","302.46","2410.8","0.0","0.0","0.0","0.14","0.1","770.37","5.32","4.13","775.54","20.13","14.89","739.68","1.71","2.01","1177.5","2.34","1.15","491.03","0.62","0.08","128.04","0.0","0.0","0.0","2.27","1.76","776.36","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.22","1.74","7804.48","0.0","0.0","0.0","37.3","10.68","47.99","0.5","0.09","7.41"
"65","1966","5","Karnataka","Kolar","31.0","45.0","1451.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","2.0","222.22","5.0","3.0","600.0","156.0","72.0","461.54","0.0","0.0","0.0","0.0","0.0","0.0","10.0","4.0","400.0","27.32","40.26","1473.65","24.0","15.0","625.0","1.0","0.1","100.0","0.0","0.0","0.0","2.46","0.34","138.21","0.5","0.2","400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28.45","15.75","553.6","4.2","41.1","9785.71","0.0","0.0","0.0","5.12","5.44","10.56","1.69","1.06","6.65"
"65","1967","5","Karnataka","Kolar","24.3","44.1","1814.81","0.0","0.0","0.0","0.4","0.2","500.0","0.0","0.0","0.0","0.4","0.2","500.0","3.0","1.0","333.33","4.0","10.0","2500.0","106.0","50.0","471.7","0.0","0.0","0.0","0.0","0.0","0.0","4.0","2.0","500.0","18.73","25.0","1334.76","27.0","30.0","1111.11","1.0","0.3","300.0","0.0","0.0","0.0","2.34","0.36","153.85","0.7","0.2","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.85","31.2","979.59","4.6","30.8","6695.65","0.0","0.0","0.0","5.12","6.66","11.78","2.9","1.08","6.61"
"65","1968","5","Karnataka","Kolar","21.2","31.0","1462.26","0.3","0.0","0.0","1.6","1.1","687.5","2.4","3.0","1250.0","4.0","4.1","1025.0","4.0","1.0","250.0","5.1","3.0","588.24","94.8","51.0","537.97","0.0","0.0","0.0","0.3","0.2","666.67","6.1","4.0","655.74","19.21","32.19","1675.69","32.5","19.0","584.62","0.9","0.2","222.22","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.3","19.79","576.97","5.1","45.0","8823.53","0.0","0.0","0.0","5.44","7.29","12.73","1.94","1.23","6.59"
"65","1969","5","Karnataka","Kolar","34.5","43.6","1263.77","0.3","0.4","1333.33","4.1","2.8","682.93","1.8","7.8","4333.33","5.9","10.6","1796.61","11.5","3.4","295.65","7.3","23.3","3191.78","130.4","84.6","648.77","0.0","0.0","0.0","1.4","0.6","428.57","3.4","1.6","470.59","28.14","63.89","2270.43","49.3","48.3","979.72","1.2","0.5","416.67","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51.38","49.33","960.1","6.6","44.1","6681.82","0.0","0.0","0.0","5.29","5.72","11.02","1.73","0.75","1.23"
"65","1970","5","Karnataka","Kolar","36.0","52.4","1455.56","0.3","0.6","2000.0","5.5","5.2","945.45","0.0","0.0","0.0","5.5","5.2","945.45","3.4","2.5","735.29","8.2","31.1","3792.68","127.2","108.4","852.2","0.0","0.0","0.0","0.7","0.3","428.57","4.4","3.2","727.27","28.68","20.81","725.59","54.7","38.2","698.35","0.4","0.2","500.0","0.3","0.2","666.67","0.0","0.0","0.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56.84","38.84","683.32","6.8","56.3","8279.41","0.0","0.0","0.0","5.59","6.17","11.76","1.85","0.82","1.26"
"65","1971","5","Karnataka","Kolar","37.9","78.6","2073.88","0.3","0.9","3000.0","3.7","4.0","1081.08","0.0","0.0","0.0","3.7","4.0","1081.08","3.4","1.9","558.82","7.9","26.7","3379.75","121.8","120.8","991.79","0.0","0.0","0.0","1.0","0.4","400.0","3.6","2.5","694.44","35.91","16.26","452.8","70.0","64.0","914.29","1.2","0.3","250.0","0.2","0.1","500.0","0.0","0.0","0.0","0.4","0.3","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","71.77","64.76","902.33","5.4","51.5","9537.04","0.0","0.0","0.0","7.5","5.19","12.69","1.42","0.62","2.21"
"65","1972","5","Karnataka","Kolar","36.9","87.1","2360.43","0.3","0.7","2333.33","2.5","3.7","1480.0","1.5","4.2","2800.0","4.0","7.9","1975.0","1.7","1.0","588.24","8.5","37.6","4423.53","116.8","90.9","778.25","0.0","0.0","0.0","1.0","0.2","200.0","3.2","2.2","687.5","40.21","18.24","453.62","72.5","59.0","813.79","1.3","0.4","307.69","0.2","0.1","500.0","0.0","0.0","0.0","0.4","0.2","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","74.12","59.53","803.16","6.4","65.7","10265.63","0.0","0.0","0.0","7.78","4.84","12.61","1.83","0.55","3.15"
"65","1973","5","Karnataka","Kolar","40.4","90.6","2242.57","1.3","3.1","2384.62","2.3","4.7","2043.48","2.8","3.5","1250.0","5.1","8.2","1607.84","2.3","2.0","869.57","10.2","33.2","3254.9","123.5","114.4","926.32","0.0","0.0","0.0","0.0","0.0","0.0","2.9","1.9","655.17","39.22","13.38","341.15","71.2","60.9","855.34","1.5","0.4","266.67","0.2","0.1","500.0","0.0","0.0","0.0","0.3","0.1","333.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","73.09","61.45","840.74","6.6","54.9","8318.18","0.0","0.0","0.0","8.48","4.53","13.01","1.82","0.52","5.08"
"65","1974","5","Karnataka","Kolar","41.3","75.0","1815.98","0.9","2.4","2666.67","4.6","4.8","1043.48","3.1","4.4","1419.35","7.7","9.2","1194.81","10.2","5.1","500.0","10.0","31.5","3150.0","124.0","107.2","864.52","0.0","0.0","0.0","0.7","0.3","428.57","3.0","2.1","700.0","35.78","13.3","371.72","74.4","67.5","907.26","1.0","0.3","300.0","0.1","0.0","0.0","0.0","0.0","0.0","0.3","0.2","666.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.93","68.18","886.26","6.7","40.5","6044.78","0.1","0.0","0.0","9.0","4.76","13.76","1.89","0.52","4.34"
"65","1975","5","Karnataka","Kolar","45.6","72.0","1578.95","0.3","0.4","1333.33","5.8","4.6","793.1","2.8","2.3","821.43","8.6","6.9","802.33","7.1","2.8","394.37","9.2","27.6","3000.0","126.7","161.9","1277.82","0.0","0.0","0.0","0.7","0.3","428.57","2.8","2.2","785.71","32.23","13.61","422.28","74.9","57.0","761.01","1.0","0.5","500.0","0.1","0.0","0.0","0.4","0.1","250.0","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","76.88","57.85","752.47","6.2","43.7","7048.39","0.0","0.0","0.0","9.83","4.59","14.42","1.72","0.52","3.47"
"65","1976","5","Karnataka","Kolar","30.8","34.4","1116.88","0.7","1.1","1571.43","1.1","1.3","1181.82","1.1","1.9","1727.27","2.2","3.2","1454.55","5.7","1.7","298.25","12.9","38.3","2968.99","126.3","146.8","1162.31","0.0","0.0","0.0","0.3","0.2","666.67","6.3","0.7","111.11","27.89","12.89","462.17","68.3","38.0","556.37","0.9","0.2","222.22","0.1","0.0","0.0","0.2","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","70.05","38.42","548.47","6.1","43.9","7196.72","0.0","0.0","0.0","9.98","4.22","14.21","1.53","0.45","4.12"
"65","1977","5","Karnataka","Kolar","39.5","87.1","2205.06","0.8","1.0","1250.0","2.7","3.3","1222.22","1.6","3.1","1937.5","4.3","6.4","1488.37","6.5","2.0","307.69","15.2","39.4","2592.11","141.8","175.2","1235.54","0.0","0.0","0.0","0.2","0.1","500.0","3.5","3.6","1028.57","31.34","12.62","402.68","58.8","42.3","719.39","0.8","0.4","500.0","0.1","0.0","0.0","0.4","0.1","250.0","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.33","42.99","712.58","6.2","43.8","7064.52","0.2","0.0","0.0","11.41","6.13","17.54","1.78","0.49","8.06"
"65","1978","5","Karnataka","Kolar","39.4","68.7","1743.65","0.8","1.1","1375.0","1.4","1.9","1357.14","1.0","2.1","2100.0","2.4","4.0","1666.67","6.4","3.1","484.38","19.0","60.2","3168.42","146.8","165.2","1125.34","0.0","0.0","0.0","0.3","0.1","333.33","9.8","7.4","755.1","27.45","8.17","297.63","60.8","50.6","832.24","0.8","0.4","500.0","0.2","0.0","0.0","0.2","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","62.6","51.46","822.04","5.5","38.5","7000.0","0.2","0.0","0.0","11.44","5.2","16.64","1.6","0.42","7.64"
"65","1979","5","Karnataka","Kolar","37.8","94.0","2486.77","0.6","0.7","1166.67","2.1","2.5","1190.48","0.6","1.0","1666.67","2.7","3.5","1296.3","4.9","3.4","693.88","17.0","39.1","2300.0","141.1","116.7","827.07","0.0","0.0","0.0","0.3","0.1","333.33","3.2","3.4","1062.5","32.05","7.87","245.55","55.0","55.7","1012.73","0.7","0.3","428.57","0.3","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","53.36","43.24","810.34","4.8","33.2","6916.67","0.2","0.0","0.0","9.71","3.06","12.77","0.67","0.23","11.63"
"65","1980","5","Karnataka","Kolar","19.6","26.9","1372.45","0.1","0.1","1000.0","0.2","0.4","2000.0","0.4","0.7","1750.0","0.6","1.1","1833.33","4.5","1.1","244.44","11.0","18.5","1681.82","115.4","40.5","350.95","0.0","0.0","0.0","0.3","0.1","333.33","1.6","1.0","625.0","53.84","14.41","267.64","46.8","35.6","760.68","0.8","0.4","500.0","0.2","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","47.75","20.76","434.76","5.6","42.7","7625.0","0.2","0.0","0.0","10.65","2.55","13.21","0.63","0.19","4.01"
"65","1981","5","Karnataka","Kolar","34.4","79.0","2296.51","0.5","0.9","1800.0","5.3","3.1","584.91","0.1","0.4","4000.0","5.4","3.5","648.15","5.5","3.2","581.82","16.0","26.0","1625.0","138.7","112.7","812.55","0.0","0.0","0.0","0.3","0.1","333.33","2.8","1.7","607.14","36.3","12.93","356.2","53.8","26.6","494.42","0.7","0.3","428.57","0.3","0.1","333.33","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","48.07","39.4","819.64","4.7","31.3","6659.57","0.2","0.0","0.0","7.7","3.55","11.25","0.97","0.26","5.61"
"65","1982","5","Karnataka","Kolar","27.4","60.3","2200.73","0.3","0.3","1000.0","1.6","1.0","625.0","0.4","0.8","2000.0","2.0","1.8","900.0","4.9","2.4","489.8","15.0","51.1","3406.67","113.7","157.9","1388.74","0.0","0.0","0.0","0.3","0.1","333.33","2.9","1.1","379.31","42.74","7.89","184.6","57.1","45.5","796.85","0.7","0.2","285.71","0.2","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.42","27.96","589.62","5.0","38.7","7740.0","0.2","0.0","0.0","15.71","5.45","21.16","1.26","0.43","2.58"
"65","1983","5","Karnataka","Kolar","27.0","35.8","1325.93","0.5","0.7","1400.0","4.8","4.4","916.67","0.0","0.0","0.0","4.8","4.4","916.67","4.4","1.8","409.09","9.0","28.5","3166.67","143.0","179.9","1258.04","0.0","0.0","0.0","0.3","0.1","333.33","3.2","2.4","750.0","35.7","10.19","285.43","57.9","62.8","1084.63","0.7","0.2","285.71","0.2","0.0","0.0","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","49.76","47.54","955.39","5.0","19.9","3980.0","0.2","0.0","0.0","13.95","4.42","18.37","1.0","0.3","4.58"
"65","1984","5","Karnataka","Kolar","20.1","26.4","1313.43","0.1","0.0","0.0","3.3","2.1","636.36","0.0","0.0","0.0","3.3","2.1","636.36","5.1","1.9","372.55","6.7","12.4","1850.75","121.9","71.9","589.83","0.0","0.0","0.0","0.1","0.1","1000.0","4.9","2.4","489.8","33.7","8.48","251.63","52.1","53.1","1019.19","0.2","0.1","500.0","0.2","0.1","500.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","77.43","82.11","1060.44","3.6","24.6","6833.33","0.0","0.0","0.0","10.58","2.91","13.48","0.73","0.27","3.68"
"65","1985","5","Karnataka","Kolar","19.4","19.0","979.38","0.3","0.2","666.67","5.8","6.6","1137.93","0.0","0.0","0.0","5.8","6.6","1137.93","4.1","1.8","439.02","8.4","18.0","2142.86","126.1","168.7","1337.83","0.0","0.0","0.0","0.6","0.2","333.33","7.4","2.1","283.78","52.66","15.59","296.05","59.4","70.7","1190.24","1.4","0.4","285.71","0.3","0.1","333.33","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.2","0.1","500.0","0.0","0.0","0.0","65.39","49.16","751.8","2.9","17.8","6137.93","0.0","0.0","0.0","16.17","4.29","20.46","1.11","0.3","2.36"
"65","1986","5","Karnataka","Kolar","19.0","26.0","1368.42","0.2","0.3","1500.0","4.1","2.8","682.93","0.0","0.0","0.0","4.1","2.8","682.93","3.0","2.0","666.67","7.0","20.0","2857.14","125.0","156.0","1248.0","0.0","0.0","0.0","1.0","0.3","300.0","8.0","3.0","375.0","40.12","13.57","338.24","72.0","61.0","847.22","1.1","0.3","272.73","0.2","0.0","0.0","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.6","0.3","500.0","0.0","0.0","0.0","74.94","68.55","914.73","3.3","21.1","6393.94","0.0","0.0","0.0","17.39","4.42","21.81","0.85","0.41","5.51"
"65","1987","5","Karnataka","Kolar","33.0","65.0","1969.7","0.2","0.2","1000.0","5.6","3.4","607.14","0.1","0.2","2000.0","5.7","3.6","631.58","2.0","1.0","500.0","10.0","29.0","2900.0","117.0","153.0","1307.69","0.0","0.0","0.0","1.0","0.4","400.0","10.0","4.0","400.0","40.46","15.8","390.51","75.0","86.0","1146.67","0.4","0.2","500.0","0.3","0.0","0.0","0.0","0.0","0.0","2.5","2.0","800.0","0.0","0.0","0.0","0.3","0.1","333.33","0.0","0.0","0.0","76.26","86.2","1130.34","3.1","23.2","7483.87","0.0","0.0","0.0","20.13","4.95","25.07","1.22","0.43","5.21"
"65","1988","5","Karnataka","Kolar","52.2","94.2","1804.6","0.1","0.1","1000.0","6.9","5.1","739.13","0.1","0.0","0.0","7.0","5.1","728.57","1.4","0.6","428.57","10.1","24.1","2386.14","118.0","129.1","1094.07","0.0","0.0","0.0","0.3","0.1","333.33","10.2","6.8","666.67","25.24","5.86","232.17","96.1","86.0","894.9","1.1","0.7","636.36","2.0","0.6","300.0","0.0","0.0","0.0","1.6","0.3","187.5","0.0","0.0","0.0","0.4","0.2","500.0","0.0","0.0","0.0","98.7","91.27","924.72","3.0","23.8","7933.33","0.0","0.0","0.0","21.16","7.45","28.61","1.73","0.84","4.08"
"65","1989","5","Karnataka","Kolar","43.1","84.2","1953.6","0.1","0.1","1000.0","7.2","4.1","569.44","0.0","0.0","0.0","7.2","4.1","569.44","0.8","0.5","625.0","8.7","16.4","1885.06","113.7","120.3","1058.05","0.0","0.0","0.0","0.2","0.1","500.0","9.4","4.7","500.0","25.62","4.74","185.01","90.3","77.7","860.47","0.1","0.0","0.0","0.3","0.1","333.33","0.0","0.0","0.0","0.1","0.1","1000.0","0.0","0.0","0.0","0.4","0.2","500.0","0.0","0.0","0.0","91.8","80.87","880.94","3.4","24.6","7235.29","0.1","0.0","0.0","22.0","7.54","29.54","1.4","0.76","3.98"
