"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"69","1970","5","Karnataka","Hassan","7.6","24.2","0.0","2.41","2.41","2.7","36.9","43.2"
"69","1971","5","Karnataka","Hassan","9.0","28.4","0.0","2.06","2.06","10.6","50.0","57.1"
"69","1972","5","Karnataka","Hassan","7.5","32.6","0.0","2.65","2.65","8.6","51.4","58.0"
"69","1973","5","Karnataka","Hassan","7.6","32.2","0.0","3.23","3.23","8.1","51.1","56.3"
"69","1974","5","Karnataka","Hassan","7.6","34.2","0.0","2.8","2.8","7.4","52.7","52.7"
"69","1975","5","Karnataka","Hassan","7.6","35.7","0.0","3.13","3.13","10.7","57.1","68.1"
"69","1976","5","Karnataka","Hassan","6.8","22.0","0.0","2.25","2.25","6.3","37.3","40.8"
"69","1977","5","Karnataka","Hassan","7.5","33.0","0.0","5.54","5.54","10.1","56.1","68.3"
"69","1978","5","Karnataka","Hassan","9.3","32.0","0.0","2.74","2.74","9.4","53.4","63.1"
"69","1979","5","Karnataka","Hassan","8.0","33.0","0.0","2.88","2.88","12.0","56.0","66.0"
"69","1980","5","Karnataka","Hassan","8.4","33.0","0.0","2.87","2.87","11.9","56.0","65.0"
"69","1981","5","Karnataka","Hassan","9.1","28.2","0.0","2.74","2.74","11.7","52.0","61.0"
"69","1982","5","Karnataka","Hassan","9.6","30.9","0.0","2.71","2.71","20.1","64.2","68.2"
"69","1983","5","Karnataka","Hassan","10.1","30.4","0.0","2.25","2.25","13.0","56.1","59.1"
"69","1984","5","Karnataka","Hassan","9.6","30.9","0.0","2.66","2.66","13.4","56.9","59.6"
"69","1985","5","Karnataka","Hassan","13.5","22.0","0.0","2.03","2.03","11.8","50.3","56.0"
"69","1986","5","Karnataka","Hassan","16.0","21.3","2.5","1.99","4.49","12.1","54.3","59.0"
"69","1987","5","Karnataka","Hassan","13.4","19.3","2.36","2.28","4.64","13.3","51.0","56.4"
"69","1988","5","Karnataka","Hassan","16.1","28.1","2.77","2.28","5.05","12.4","62.3","70.1"
"69","1989","5","Karnataka","Hassan","18.4","27.9","2.9","2.25","5.15","7.1","58.9","65.7"
"69","1990","5","Karnataka","Hassan","22.0","19.2","6.67","2.17","8.84","7.5","57.6","63.8"
"69","1991","5","Karnataka","Hassan","22.2","25.5","5.82","2.48","8.3","7.6","63.6","78.0"
"69","1992","5","Karnataka","Hassan","22.4","25.8","5.14","2.24","7.38","7.6","63.2","73.5"
"69","1993","5","Karnataka","Hassan","23.4","26.4","10.12","2.29","12.41","7.6","69.8","80.8"
"69","1994","5","Karnataka","Hassan","27.0","30.4","13.91","2.16","16.07","7.7","81.1","94.9"
"69","1995","5","Karnataka","Hassan","26.79","26.48","10.57","2.38","12.94","5.49","71.71","79.04"
"69","1996","5","Karnataka","Hassan","30.5","24.39","10.91","1.97","12.88","5.64","73.4","82.55"
"69","1997","5","Karnataka","Hassan","27.36","27.92","15.46","2.13","17.59","5.66","78.63","92.57"
"69","1998","5","Karnataka","Hassan","28.92","27.63","13.52","2.12","15.64","5.66","77.85","92.91"
"69","1999","5","Karnataka","Hassan","28.44","28.03","14.79","2.08","16.87","5.71","79.05","93.13"
"69","2000","5","Karnataka","Hassan","27.0","30.3","15.1","2.2","17.3","5.8","80.4","100.1"
"69","2001","5","Karnataka","Hassan","28.63","28.01","16.63","2.23","18.86","5.1","80.6","91.79"
"69","2002","5","Karnataka","Hassan","26.1","26.93","22.87","2.22","25.09","5.95","84.07","93.3"
"69","2003","5","Karnataka","Hassan","20.05","16.9","32.73","1.46","34.19","5.32","76.46","85.15"
"69","2004","5","Karnataka","Hassan","31.97","22.13","37.3","1.19","38.49","1.08","93.68","104.65"
"69","2005","5","Karnataka","Hassan","33.36","25.8","34.39","0.91","35.3","1.15","95.61","112.53"
"69","2006","5","Karnataka","Hassan","31.04","27.47","34.01","0.97","34.98","0.91","94.4","108.34"
"69","2007","5","Karnataka","Hassan","34.6","28.96","22.75","1.07","23.82","1.21","88.59","109.66"
"69","2008","5","Karnataka","Hassan","35.73","32.5","22.34","1.01","23.35","1.2","92.78","116.81"
"69","2009","5","Karnataka","Hassan","40.68","31.47","40.37","0.93","41.3","1.67","115.11","128.05"
"69","2010","5","Karnataka","Hassan","45.4","30.14","47.29","1.72","49.01","1.98","126.53","143.78"
"69","2011","5","Karnataka","Hassan","36.73","25.77","31.92","0.0","31.92","1.81","96.24","112.43"
"69","2012","5","Karnataka","Hassan","35.9","21.92","35.08","0.61","35.68","1.59","95.09","106.37"
"69","2013","5","Karnataka","Hassan","41.03","22.69","33.78","0.64","34.42","1.63","99.77","107.33"
"69","2014","5","Karnataka","Hassan","42.98","22.68","34.73","0.56","35.29","3.17","104.13","116.56"
"69","2015","5","Karnataka","Hassan","36.1","20.31","23.39","0.5","23.9","3.62","83.93","97.76"
"69","2016","5","Karnataka","Hassan","4.5","17.89","25.81","0.58","26.39","4.57","53.35","63.25"
"69","2017","5","Karnataka","Hassan","3.75","17.41","28.81","0.5","29.31","3.94","54.4","64.6"
"70","1966","5","Karnataka","Shimoge","40.9","58.9","0.0","1.97","1.97","33.9","135.7","152.3"
"70","1967","5","Karnataka","Shimoge","59.9","65.4","0.0","2.38","2.38","29.1","156.7","169.2"
"70","1968","5","Karnataka","Shimoge","62.0","65.6","0.0","2.1","2.1","13.3","143.0","168.9"
"70","1969","5","Karnataka","Shimoge","62.0","65.7","0.0","2.53","2.53","13.2","143.4","175.2"
"70","1970","5","Karnataka","Shimoge","59.7","65.2","0.0","2.4","2.4","6.6","135.4","165.0"
"70","1971","5","Karnataka","Shimoge","59.5","65.2","0.0","4.5","4.5","6.6","135.9","175.7"
"70","1972","5","Karnataka","Shimoge","58.4","64.4","0.01","2.19","2.2","5.7","130.7","157.3"
"70","1973","5","Karnataka","Shimoge","58.3","63.7","0.01","2.2","2.21","4.4","128.7","157.9"
"70","1974","5","Karnataka","Shimoge","82.4","70.8","0.01","1.97","1.98","6.4","162.2","162.2"
"70","1975","5","Karnataka","Shimoge","58.9","61.3","0.01","1.93","1.94","5.1","127.2","161.1"
"70","1976","5","Karnataka","Shimoge","60.3","55.2","0.01","2.33","2.34","2.9","120.7","144.8"
"70","1977","5","Karnataka","Shimoge","57.3","57.3","0.14","2.38","2.52","3.0","120.1","166.9"
"70","1978","5","Karnataka","Shimoge","58.4","57.2","0.13","1.62","1.75","5.2","122.6","161.7"
"70","1979","5","Karnataka","Shimoge","62.0","60.0","0.1","2.69","2.79","5.0","130.0","167.0"
"70","1980","5","Karnataka","Shimoge","61.7","60.4","0.11","2.97","3.08","5.2","131.0","168.0"
"70","1981","5","Karnataka","Shimoge","61.6","60.9","0.11","3.15","3.26","4.5","130.0","168.0"
"70","1982","5","Karnataka","Shimoge","62.6","61.6","0.3","3.56","3.86","3.2","139.8","184.4"
"70","1983","5","Karnataka","Shimoge","61.5","59.3","0.22","3.42","3.64","3.7","128.2","170.3"
"70","1984","5","Karnataka","Shimoge","63.6","61.6","0.12","3.27","3.39","3.7","131.3","170.6"
"70","1985","5","Karnataka","Shimoge","73.8","61.5","0.37","4.3","4.67","4.5","144.5","177.8"
"70","1986","5","Karnataka","Shimoge","72.6","57.2","0.42","4.9","5.32","6.6","141.7","181.3"
"70","1987","5","Karnataka","Shimoge","72.5","51.5","0.76","6.28","7.04","6.8","137.9","165.5"
"70","1988","5","Karnataka","Shimoge","71.9","55.8","0.91","6.71","7.62","6.3","142.2","180.0"
"70","1989","5","Karnataka","Shimoge","74.8","54.6","1.08","6.78","7.86","6.8","144.4","182.5"
"70","1990","5","Karnataka","Shimoge","75.6","55.1","2.68","5.4","8.08","6.9","145.7","184.1"
"70","1991","5","Karnataka","Shimoge","73.0","54.5","5.84","4.19","10.03","7.8","145.4","171.7"
"70","1992","5","Karnataka","Shimoge","71.1","55.0","7.78","3.88","11.66","7.2","144.9","194.3"
"70","1993","5","Karnataka","Shimoge","72.1","57.5","7.97","4.53","12.5","11.8","154.3","197.2"
"70","1994","5","Karnataka","Shimoge","69.5","59.5","10.42","4.8","15.22","11.3","155.5","199.3"
"70","1995","5","Karnataka","Shimoge","68.73","64.11","10.67","6.19","16.86","8.21","157.9","199.64"
"70","1996","5","Karnataka","Shimoge","68.2","60.85","12.41","6.37","18.78","8.55","156.4","197.22"
"70","1997","5","Karnataka","Shimoge","72.29","66.9","15.58","5.89","21.47","13.06","174.08","217.73"
"70","1998","5","Karnataka","Shimoge","45.24","65.0","6.29","2.04","8.33","10.17","128.73","156.6"
"70","1999","5","Karnataka","Shimoge","46.36","65.01","7.38","2.54","9.92","12.95","134.25","161.37"
"70","2000","5","Karnataka","Shimoge","46.1","62.4","8.0","3.5","11.5","12.5","132.5","162.5"
"70","2001","5","Karnataka","Shimoge","46.57","53.48","8.81","3.41","12.22","11.25","123.52","149.78"
"70","2002","5","Karnataka","Shimoge","42.45","47.51","11.1","6.48","17.58","11.79","119.33","136.07"
"70","2003","5","Karnataka","Shimoge","40.94","46.7","12.26","6.03","18.29","12.19","118.12","138.77"
"70","2004","5","Karnataka","Shimoge","43.43","47.95","13.24","6.57","19.81","11.76","122.96","147.63"
"70","2005","5","Karnataka","Shimoge","47.97","53.33","16.5","6.55","23.05","11.66","136.01","161.36"
"70","2006","5","Karnataka","Shimoge","45.54","52.64","18.06","6.42","24.48","11.12","133.78","163.35"
"70","2007","5","Karnataka","Shimoge","42.18","57.63","20.8","5.52","26.32","10.84","136.97","163.13"
"70","2008","5","Karnataka","Shimoge","33.73","59.96","22.84","4.45","27.29","11.06","132.04","160.11"
"70","2009","5","Karnataka","Shimoge","37.59","52.03","25.81","5.74","31.55","10.65","131.81","163.98"
"70","2010","5","Karnataka","Shimoge","46.2","56.63","24.18","5.38","29.56","9.3","141.68","174.74"
"70","2011","5","Karnataka","Shimoge","45.24","53.62","35.11","0.0","35.11","9.23","143.21","174.11"
"70","2012","5","Karnataka","Shimoge","42.23","44.81","27.18","5.77","32.94","8.3","128.28","160.62"
"70","2013","5","Karnataka","Shimoge","43.54","54.02","29.27","6.02","35.29","8.64","141.48","172.55"
"70","2014","5","Karnataka","Shimoge","44.35","53.57","30.81","6.28","37.08","8.64","143.64","174.52"
"70","2015","5","Karnataka","Shimoge","42.5","50.95","32.35","6.4","38.75","8.37","140.57","163.81"
"70","2016","5","Karnataka","Shimoge","42.43","48.57","31.61","6.11","37.72","7.81","136.53","153.99"
"70","2017","5","Karnataka","Shimoge","35.47","49.47","31.91","6.47","38.38","8.84","132.17","155.7"
"71","1966","5","Karnataka","Chickmagalur","8.8","19.6","0.0","0.53","0.53","19.8","48.7","50.4"
"71","1967","5","Karnataka","Chickmagalur","9.1","18.8","0.0","1.15","1.15","19.4","48.4","49.9"
"71","1968","5","Karnataka","Chickmagalur","10.0","18.6","0.0","1.84","1.84","2.3","32.7","33.5"
"71","1969","5","Karnataka","Chickmagalur","9.0","18.4","0.0","1.43","1.43","1.2","29.8","32.9"
"71","1970","5","Karnataka","Chickmagalur","8.2","19.5","0.0","1.54","1.54","1.1","31.3","34.1"
"71","1971","5","Karnataka","Chickmagalur","8.2","19.5","0.0","1.67","1.67","1.1","30.4","33.5"
"71","1972","5","Karnataka","Chickmagalur","8.2","21.1","0.0","1.58","1.58","3.9","34.7","38.1"
"71","1973","5","Karnataka","Chickmagalur","8.2","19.5","0.0","1.67","1.67","3.6","33.0","38.0"
"71","1974","5","Karnataka","Chickmagalur","10.0","21.7","0.0","2.36","2.36","4.5","38.9","38.9"
"71","1975","5","Karnataka","Chickmagalur","8.5","14.8","0.0","2.15","2.15","2.4","27.9","33.0"
"71","1976","5","Karnataka","Chickmagalur","3.8","5.6","0.0","1.05","1.05","0.9","11.3","14.4"
"71","1977","5","Karnataka","Chickmagalur","9.7","14.6","0.0","1.59","1.59","1.4","27.4","29.1"
"71","1978","5","Karnataka","Chickmagalur","9.7","14.9","0.0","1.58","1.58","1.5","27.8","30.6"
"71","1979","5","Karnataka","Chickmagalur","11.0","17.0","0.0","1.59","1.59","2.0","31.0","34.0"
"71","1980","5","Karnataka","Chickmagalur","11.2","16.5","0.0","1.62","1.62","1.6","31.0","34.0"
"71","1981","5","Karnataka","Chickmagalur","11.4","15.1","0.0","1.6","1.6","1.6","30.0","32.0"
"71","1982","5","Karnataka","Chickmagalur","11.3","14.7","0.0","1.58","1.58","1.6","28.7","30.7"
"71","1983","5","Karnataka","Chickmagalur","11.3","14.9","0.0","1.57","1.57","1.7","29.4","31.3"
"71","1984","5","Karnataka","Chickmagalur","11.3","14.7","0.0","1.55","1.55","1.6","29.2","31.3"
"71","1985","5","Karnataka","Chickmagalur","10.8","13.9","0.0","1.58","1.58","2.5","28.8","31.3"
"71","1986","5","Karnataka","Chickmagalur","10.6","13.7","0.0","1.59","1.59","2.7","28.6","35.7"
"71","1987","5","Karnataka","Chickmagalur","5.7","10.9","0.82","2.28","3.1","4.7","24.3","31.0"
"71","1988","5","Karnataka","Chickmagalur","6.5","10.1","1.3","2.24","3.54","7.6","27.9","34.1"
"71","1989","5","Karnataka","Chickmagalur","6.1","9.5","1.42","2.05","3.47","8.2","27.4","32.1"
"71","1990","5","Karnataka","Chickmagalur","6.0","8.6","1.52","2.37","3.89","8.2","26.6","32.4"
"71","1991","5","Karnataka","Chickmagalur","5.2","8.7","2.98","2.43","5.41","7.2","26.6","32.1"
"71","1992","5","Karnataka","Chickmagalur","6.5","9.4","3.01","2.43","5.44","8.0","29.4","37.2"
"71","1993","5","Karnataka","Chickmagalur","6.6","8.1","3.22","2.49","5.71","7.1","27.5","39.2"
"71","1994","5","Karnataka","Chickmagalur","6.6","9.8","3.56","2.55","6.11","8.3","30.8","39.4"
"71","1995","5","Karnataka","Chickmagalur","4.5","8.2","5.17","1.5","6.67","7.82","27.18","33.01"
"71","1996","5","Karnataka","Chickmagalur","4.86","8.42","4.82","1.24","6.05","7.2","26.54","32.26"
"71","1997","5","Karnataka","Chickmagalur","4.87","8.39","6.18","1.02","7.2","7.2","27.78","33.26"
"71","1998","5","Karnataka","Chickmagalur","4.87","7.63","6.11","1.15","7.26","6.38","26.14","31.28"
"71","1999","5","Karnataka","Chickmagalur","5.61","7.04","3.45","1.09","4.54","7.07","24.26","35.05"
"71","2000","5","Karnataka","Chickmagalur","4.9","6.8","3.7","1.2","4.9","6.1","22.7","30.5"
"71","2001","5","Karnataka","Chickmagalur","4.91","6.98","5.53","1.19","6.72","6.47","25.08","32.76"
"71","2002","5","Karnataka","Chickmagalur","5.2","6.27","6.25","0.98","7.23","7.3","26.0","30.51"
"71","2003","5","Karnataka","Chickmagalur","5.2","6.76","7.1","0.28","7.38","7.9","27.24","29.81"
"71","2004","5","Karnataka","Chickmagalur","6.07","9.15","7.64","0.35","7.99","8.87","32.07","37.42"
"71","2005","5","Karnataka","Chickmagalur","5.21","10.9","9.6","0.51","10.11","7.98","34.21","40.76"
"71","2006","5","Karnataka","Chickmagalur","5.34","10.94","10.12","0.57","10.69","8.4","35.37","41.09"
"71","2007","5","Karnataka","Chickmagalur","2.77","10.71","12.13","0.73","12.86","8.14","34.48","36.0"
"71","2008","5","Karnataka","Chickmagalur","4.19","9.97","9.7","0.58","10.28","8.64","33.08","37.33"
"71","2009","5","Karnataka","Chickmagalur","4.47","10.43","10.71","0.63","11.34","11.8","38.05","42.44"
"71","2010","5","Karnataka","Chickmagalur","4.67","10.82","10.98","0.64","11.62","12.14","39.24","43.67"
"71","2011","5","Karnataka","Chickmagalur","6.45","11.38","13.11","0.0","13.11","12.41","43.34","48.05"
"71","2012","5","Karnataka","Chickmagalur","5.73","7.13","22.84","0.13","22.97","14.66","50.48","55.98"
"71","2013","5","Karnataka","Chickmagalur","5.58","6.98","23.35","0.22","23.57","15.87","52.01","59.54"
"71","2014","5","Karnataka","Chickmagalur","6.6","7.14","26.0","0.18","26.18","13.99","53.91","62.11"
"71","2015","5","Karnataka","Chickmagalur","6.21","6.38","26.17","0.17","26.35","13.73","52.67","64.39"
"71","2016","5","Karnataka","Chickmagalur","4.82","5.76","30.25","0.16","30.41","16.54","57.53","66.4"
"71","2017","5","Karnataka","Chickmagalur","4.98","3.95","32.52","0.15","32.67","14.68","56.28","57.13"
"72","1966","5","Karnataka","Chitradurga","20.1","10.4","0.0","15.17","15.17","1.9","47.6","90.3"
"72","1967","5","Karnataka","Chitradurga","33.3","16.9","0.0","14.29","14.29","1.4","65.9","81.6"
"72","1968","5","Karnataka","Chitradurga","37.6","13.1","0.0","12.5","12.5","4.1","67.3","88.2"
"72","1969","5","Karnataka","Chitradurga","42.0","17.9","0.0","11.93","11.93","0.5","72.3","94.6"
"72","1970","5","Karnataka","Chitradurga","45.2","17.4","0.0","20.15","20.15","0.5","83.4","118.8"
"72","1971","5","Karnataka","Chitradurga","45.3","18.4","0.0","20.7","20.7","0.4","84.9","118.8"
"72","1972","5","Karnataka","Chitradurga","41.2","18.3","0.0","15.7","15.7","0.7","75.9","95.6"
"72","1973","5","Karnataka","Chitradurga","38.0","17.1","0.0","16.64","16.64","0.7","72.5","100.0"
"72","1974","5","Karnataka","Chitradurga","34.9","20.6","0.0","17.1","17.1","1.6","73.5","86.8"
"72","1975","5","Karnataka","Chitradurga","38.0","23.1","0.0","14.48","14.48","0.7","76.3","110.1"
"72","1976","5","Karnataka","Chitradurga","43.4","8.7","0.0","12.07","12.07","0.9","65.0","88.4"
"72","1977","5","Karnataka","Chitradurga","60.5","14.8","0.0","18.15","18.15","1.3","94.7","118.7"
"72","1978","5","Karnataka","Chitradurga","53.0","16.0","0.0","14.16","14.16","0.2","83.4","104.8"
"72","1979","5","Karnataka","Chitradurga","55.0","16.0","0.0","13.15","13.15","2.0","86.0","125.0"
"72","1980","5","Karnataka","Chitradurga","55.4","15.4","0.0","14.9","14.9","1.8","87.0","118.0"
"72","1981","5","Karnataka","Chitradurga","52.0","12.7","0.1","18.33","18.43","2.0","85.0","125.0"
"72","1982","5","Karnataka","Chitradurga","51.8","10.7","4.27","23.09","27.36","1.2","91.0","150.0"
"72","1983","5","Karnataka","Chitradurga","55.9","10.3","2.24","27.26","29.5","2.8","98.6","132.7"
"72","1984","5","Karnataka","Chitradurga","51.8","10.7","0.92","23.2","24.12","2.7","89.3","131.7"
"72","1985","5","Karnataka","Chitradurga","66.7","7.8","10.27","21.28","31.55","5.5","111.5","146.1"
"72","1986","5","Karnataka","Chitradurga","67.3","8.8","14.8","24.75","39.55","7.4","123.0","172.0"
"72","1987","5","Karnataka","Chitradurga","67.2","11.3","19.64","26.38","46.02","5.3","129.7","160.7"
"72","1988","5","Karnataka","Chitradurga","68.6","17.8","27.66","25.11","52.77","0.0","139.9","179.2"
"72","1989","5","Karnataka","Chitradurga","59.2","7.0","24.52","24.49","49.01","0.0","115.6","166.2"
"72","1990","5","Karnataka","Chitradurga","64.47","6.59","20.56","34.77","55.33","3.61","129.99","167.78"
"72","1991","5","Karnataka","Chitradurga","47.19","6.35","26.66","37.55","64.21","2.18","119.93","145.37"
"72","1992","5","Karnataka","Chitradurga","61.86","6.64","29.84","20.8","50.64","5.77","124.91","185.03"
"72","1993","5","Karnataka","Chitradurga","57.84","7.25","38.44","19.17","57.61","6.02","128.72","193.49"
"72","1994","5","Karnataka","Chitradurga","53.53","3.33","43.98","10.62","54.6","4.83","116.28","177.66"
"72","1995","5","Karnataka","Chitradurga","53.46","1.4","46.03","11.43","57.45","0.1","112.41","167.61"
"72","1996","5","Karnataka","Chitradurga","50.03","3.32","51.6","13.8","65.4","0.0","118.74","172.49"
"72","1997","5","Karnataka","Chitradurga","50.5","9.62","31.5","101.51","133.01","0.0","193.13","223.46"
"72","1998","5","Karnataka","Chitradurga","76.97","5.64","80.67","6.97","87.64","12.75","183.0","274.41"
"72","1999","5","Karnataka","Chitradurga","82.85","8.35","89.94","6.7","96.63","9.44","197.27","280.33"
"72","2000","5","Karnataka","Chitradurga","85.9","10.7","91.9","6.5","98.4","9.1","204.1","283.2"
"72","2001","5","Karnataka","Chitradurga","90.87","8.67","96.89","6.44","103.34","8.65","211.83","282.09"
"72","2002","5","Karnataka","Chitradurga","86.14","6.9","110.87","2.56","113.42","9.45","216.09","260.54"
"72","2003","5","Karnataka","Chitradurga","73.17","0.94","109.2","2.1","111.3","7.64","193.72","227.5"
"72","2004","5","Karnataka","Chitradurga","72.85","2.15","117.97","1.48","119.46","13.79","208.24","276.25"
"72","2005","5","Karnataka","Chitradurga","88.12","2.37","123.42","0.53","123.95","8.55","222.98","307.27"
"72","2006","5","Karnataka","Chitradurga","66.47","1.91","143.23","0.95","144.18","16.78","229.91","317.79"
"72","2007","5","Karnataka","Chitradurga","56.74","2.33","159.02","0.69","159.71","18.44","237.37","271.71"
"72","2008","5","Karnataka","Chitradurga","63.17","2.17","157.68","0.43","158.11","15.9","239.34","314.14"
"72","2009","5","Karnataka","Chitradurga","70.28","2.49","180.91","0.18","181.1","15.4","269.28","344.11"
"72","2010","5","Karnataka","Chitradurga","70.91","1.95","178.88","0.79","179.67","12.5","265.04","357.17"
"72","2011","5","Karnataka","Chitradurga","77.48","1.48","164.9","0.0","164.9","13.51","257.36","351.43"
"72","2012","5","Karnataka","Chitradurga","90.15","1.47","173.17","0.27","173.44","12.92","277.96","337.39"
"72","2013","5","Karnataka","Chitradurga","91.84","1.39","159.36","0.91","160.27","10.31","263.81","328.33"
"72","2014","5","Karnataka","Chitradurga","95.94","2.34","173.13","1.08","174.21","12.35","284.84","354.69"
"72","2015","5","Karnataka","Chitradurga","86.61","1.53","170.87","0.86","171.73","8.46","268.34","317.59"
"72","2016","5","Karnataka","Chitradurga","70.28","0.91","180.94","0.0","180.94","8.11","260.24","289.87"
"72","2017","5","Karnataka","Chitradurga","37.75","1.11","209.83","0.0","209.83","6.64","255.32","298.68"
"73","1966","5","Karnataka","Bellary","32.7","6.4","0.0","5.25","5.25","0.2","44.5","47.5"
"73","1967","5","Karnataka","Bellary","34.1","7.2","0.0","5.66","5.66","0.1","47.1","51.1"
"73","1968","5","Karnataka","Bellary","36.1","8.4","0.0","6.0","6.0","0.9","51.5","58.9"
"73","1969","5","Karnataka","Bellary","30.1","6.5","0.0","7.09","7.09","0.9","43.8","59.9"
"73","1970","5","Karnataka","Bellary","32.8","5.8","0.0","7.54","7.54","1.5","47.9","66.3"
"73","1971","5","Karnataka","Bellary","39.3","5.8","0.0","13.43","13.43","1.4","59.9","82.9"
"73","1972","5","Karnataka","Bellary","39.3","4.9","0.0","7.22","7.22","1.5","52.8","69.7"
"73","1973","5","Karnataka","Bellary","41.3","4.9","0.0","7.22","7.22","1.5","54.8","70.7"
"73","1974","5","Karnataka","Bellary","57.9","7.4","0.0","8.28","8.28","2.5","76.4","76.4"
"73","1975","5","Karnataka","Bellary","70.0","6.7","0.0","9.14","9.14","1.7","87.5","122.6"
"73","1976","5","Karnataka","Bellary","75.3","2.8","0.01","8.74","8.75","2.0","89.0","108.9"
"73","1977","5","Karnataka","Bellary","75.5","4.8","0.0","12.27","12.27","0.6","93.2","122.5"
"73","1978","5","Karnataka","Bellary","80.3","6.1","0.01","9.41","9.42","0.2","96.1","127.2"
"73","1979","5","Karnataka","Bellary","82.0","6.0","0.03","7.64","7.67","4.0","100.0","135.0"
"73","1980","5","Karnataka","Bellary","81.8","6.3","0.02","6.91","6.93","6.5","102.0","136.0"
"73","1981","5","Karnataka","Bellary","85.3","6.8","0.02","9.79","9.81","7.0","109.0","146.0"
"73","1982","5","Karnataka","Bellary","106.4","6.9","1.37","17.21","18.58","7.8","140.1","177.0"
"73","1983","5","Karnataka","Bellary","103.5","5.6","0.04","15.62","15.66","9.6","134.4","177.3"
"73","1984","5","Karnataka","Bellary","90.3","4.9","0.02","12.85","12.87","8.0","116.1","156.7"
"73","1985","5","Karnataka","Bellary","97.0","2.3","1.9","20.83","22.73","13.6","135.6","180.4"
"73","1986","5","Karnataka","Bellary","99.8","4.0","3.26","24.55","27.81","15.7","147.3","193.8"
"73","1987","5","Karnataka","Bellary","111.2","5.6","5.32","22.89","28.21","11.4","156.3","205.9"
"73","1988","5","Karnataka","Bellary","114.5","5.5","9.34","24.81","34.15","15.2","170.3","226.0"
"73","1989","5","Karnataka","Bellary","106.5","5.2","9.43","24.92","34.35","13.6","160.4","209.8"
"73","1990","5","Karnataka","Bellary","98.2","7.4","13.69","27.39","41.08","14.5","161.3","225.5"
"73","1991","5","Karnataka","Bellary","105.8","6.6","14.84","26.27","41.11","14.5","167.9","234.0"
"73","1992","5","Karnataka","Bellary","115.4","4.9","19.02","26.25","45.27","15.9","181.4","241.4"
"73","1993","5","Karnataka","Bellary","110.7","6.1","24.58","20.29","44.87","15.6","177.4","241.9"
"73","1994","5","Karnataka","Bellary","108.5","5.9","32.01","13.99","46.0","17.5","177.9","241.4"
"73","1995","5","Karnataka","Bellary","105.08","3.68","36.49","30.19","66.67","3.62","179.05","235.24"
