"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"77","1991","5","Karnataka","Bidar","3.86","3.73","0.0","0.17","0.17","0.0","0.08","0.0","0.0","1.12","0.0","0.12","1.24","0.5","0.0","0.0","24.62","0.1","0.0","0.0"
"77","1992","5","Karnataka","Bidar","3.45","3.27","0.0","0.11","0.11","0.0","0.42","0.0","0.0","0.42","0.0","0.02","0.44","0.61","0.0","0.0","20.99","0.08","0.0","0.0"
"77","1993","5","Karnataka","Bidar","3.14","3.59","0.0","0.14","0.14","0.0","0.12","0.0","0.0","0.51","0.0","0.17","0.68","0.92","0.0","0.0","18.43","0.08","0.0","0.0"
"77","1994","5","Karnataka","Bidar","1.27","2.04","0.0","0.0","0.0","0.0","0.13","0.0","0.0","0.3","0.0","0.05","0.35","0.25","0.0","0.0","20.91","0.05","0.0","0.07"
"77","1995","5","Karnataka","Bidar","3.0","3.82","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.28","0.0","0.0","0.0","1.04","0.0","0.0","0.0","0.45","1.67","0.02"
"77","1996","5","Karnataka","Bidar","2.21","5.03","0.0","0.0","0.0","0.0","0.14","0.0","0.0","0.45","0.0","0.0","0.0","2.6","0.0","0.0","0.0","0.25","2.45","0.05"
"77","1997","5","Karnataka","Bidar","2.22","2.33","0.0","0.01","0.01","0.01","0.09","0.0","0.0","0.34","0.0","0.0","0.0","1.3","0.0","0.0","0.0","0.03","0.0","0.06"
"77","1998","5","Karnataka","Bidar","1.88","4.48","0.0","0.02","0.02","0.0","0.15","0.0","0.0","0.77","0.0","0.05","0.82","1.06","0.0","0.0","24.52","0.17","2.38","0.05"
"77","1999","5","Karnataka","Bidar","2.71","3.94","0.0","0.06","0.06","0.0","0.15","0.0","0.0","0.92","0.0","0.04","0.96","0.51","0.0","0.0","26.83","0.01","2.86","0.03"
"77","2000","5","Karnataka","Bidar","3.44","5.41","0.0","0.01","0.01","0.0","0.14","0.0","0.0","1.77","0.0","0.1","1.87","1.04","0.0","0.0","30.93","0.01","3.09","0.04"
"77","2001","5","Karnataka","Bidar","4.61","5.09","0.0","0.12","0.12","0.0","0.09","0.0","0.0","2.06","0.0","0.16","2.21","0.68","0.0","0.0","29.23","0.0","3.61","0.06"
"77","2002","5","Karnataka","Bidar","4.19","4.69","0.0","0.01","0.01","0.0","0.15","0.0","0.0","2.69","0.0","0.05","2.74","0.55","0.0","0.0","30.94","0.0","3.64","0.06"
"77","2003","5","Karnataka","Bidar","3.02","3.41","0.0","0.0","0.0","0.0","0.15","0.0","0.0","1.13","0.0","0.07","1.2","0.37","0.0","0.0","29.23","0.0","3.01","0.04"
"77","2004","5","Karnataka","Bidar","2.88","3.73","0.0","0.0","0.0","0.0","0.19","0.0","0.0","1.27","0.0","0.04","1.31","0.4","0.0","0.0","28.02","0.0","2.43","0.07"
"77","2005","5","Karnataka","Bidar","2.88","3.91","0.0","0.0","0.0","0.0","0.08","0.0","0.0","1.65","0.0","0.05","1.7","0.35","0.0","0.0","27.96","0.01","2.54","0.05"
"77","2006","5","Karnataka","Bidar","2.88","4.42","0.0","0.0","0.0","0.0","0.06","0.0","0.0","2.1","0.0","0.05","2.15","0.37","0.0","0.0","33.41","0.0","2.17","0.04"
"77","2007","5","Karnataka","Bidar","2.66","4.49","0.0","0.02","0.02","0.0","0.07","0.0","0.0","2.88","0.0","0.05","2.93","0.51","0.0","0.0","33.24","0.0","2.18","0.05"
"77","2008","5","Karnataka","Bidar","2.63","4.76","0.0","0.0","0.0","0.0","0.24","0.0","0.0","6.1","0.0","0.05","6.15","0.66","0.0","0.0","30.39","0.0","2.22","0.05"
"77","2009","5","Karnataka","Bidar","2.71","4.81","0.0","0.48","0.48","0.0","0.5","0.0","0.0","6.87","0.05","0.1","7.01","0.62","0.0","0.0","29.03","0.02","2.35","0.08"
"77","2010","5","Karnataka","Bidar","2.74","5.22","0.0","0.37","0.37","0.0","0.52","0.0","0.0","8.22","0.0","0.0","0.0","0.6","0.0","0.0","33.34","0.01","2.94","0.05"
"77","2011","5","Karnataka","Bidar","2.54","5.03","0.0","5.06","5.06","0.0","0.71","0.0","0.0","10.18","0.08","0.12","10.37","0.63","0.0","0.0","33.7","0.01","3.67","0.15"
"77","2012","5","Karnataka","Bidar","2.3","5.44","0.0","1.08","1.08","0.0","1.02","0.0","0.0","4.82","0.0","0.12","4.94","0.73","0.0","0.0","36.68","0.01","4.24","0.02"
"77","2013","5","Karnataka","Bidar","2.2","5.81","0.0","1.83","1.83","0.0","0.66","0.0","0.0","4.58","0.0","0.0","4.58","0.51","0.0","0.0","37.74","0.06","4.51","0.17"
"77","2014","5","Karnataka","Bidar","1.25","3.59","0.0","0.62","0.62","0.0","0.25","0.0","0.0","2.18","0.0","0.01","2.19","0.05","0.0","0.0","31.41","0.03","3.28","0.07"
"77","2015","5","Karnataka","Bidar","1.29","2.39","0.09","4.75","4.84","0.0","0.14","0.0","0.0","4.34","0.0","0.19","4.53","0.08","0.05","0.09","25.9","0.0","3.26","0.09"
"77","2016","5","Karnataka","Bidar","0.47","4.0","0.0","1.85","1.85","0.0","0.28","0.0","0.0","6.35","0.0","0.0","6.35","0.05","0.0","0.0","20.69","0.0","2.65","0.01"
"77","2017","5","Karnataka","Bidar","0.98","2.2","0.0","2.14","2.14","0.0","0.15","0.0","0.0","5.28","0.0","0.0","5.28","0.06","0.0","0.0","19.18","0.0","3.39","0.01"
"78","1966","5","Karnataka","Raichur","25.3","1.8","11.6","34.3","45.9","0.0","0.0","0.0","0.0","0.9","0.5","1.3","2.7","0.0","0.0","0.0","7.1","25.4","-1.0","-1.0"
"78","1967","5","Karnataka","Raichur","42.3","1.2","11.6","36.4","48.0","0.0","0.0","0.0","0.0","0.1","1.1","0.0","1.2","0.0","0.0","0.0","6.4","26.6","-1.0","-1.0"
"78","1968","5","Karnataka","Raichur","46.9","0.4","14.4","46.5","60.9","0.0","0.0","0.1","0.0","0.1","1.1","0.0","1.2","0.0","0.0","0.0","4.9","28.9","-1.0","-1.0"
"78","1969","5","Karnataka","Raichur","53.2","8.5","11.7","16.5","28.2","0.3","0.1","0.0","0.0","0.2","0.6","0.0","0.8","0.0","0.0","0.0","6.3","11.2","-1.0","-1.0"
"78","1970","5","Karnataka","Raichur","52.6","1.5","1.3","18.0","19.3","1.3","0.4","0.0","0.0","0.2","0.1","0.0","0.3","19.3","0.4","0.0","4.4","40.7","1.4","0.06"
"78","1971","5","Karnataka","Raichur","50.5","7.0","7.2","26.4","33.6","3.8","0.6","0.0","0.0","0.0","0.1","0.0","0.1","17.1","0.4","0.0","3.7","30.9","2.0","0.0"
"78","1972","5","Karnataka","Raichur","47.3","1.2","1.2","17.9","19.1","1.0","0.4","0.0","0.0","0.1","0.1","0.0","0.2","16.0","0.6","0.0","4.1","28.5","2.2","0.02"
"78","1973","5","Karnataka","Raichur","46.5","2.3","2.8","18.6","21.4","1.3","0.4","0.1","0.0","0.3","0.0","0.0","0.3","16.5","0.5","0.0","5.0","38.3","2.3","0.0"
"78","1974","5","Karnataka","Raichur","45.9","4.3","7.5","23.5","31.0","3.0","1.1","0.0","0.0","0.2","0.2","0.7","1.1","20.5","0.6","0.0","5.4","55.4","2.2","0.0"
"78","1975","5","Karnataka","Raichur","49.8","7.2","13.3","11.9","25.2","14.8","1.9","0.0","0.0","0.1","0.1","0.3","0.5","25.6","0.7","0.0","5.9","33.3","2.4","0.0"
"78","1976","5","Karnataka","Raichur","42.2","4.7","13.3","26.4","39.7","17.0","3.3","0.2","0.0","0.1","0.1","0.3","0.5","16.7","0.1","0.0","7.2","35.2","2.3","0.0"
"78","1977","5","Karnataka","Raichur","51.1","5.4","6.0","10.5","16.5","14.7","2.6","0.1","0.0","0.2","0.1","0.1","0.4","22.4","0.0","0.0","8.1","37.6","2.5","0.0"
"78","1978","5","Karnataka","Raichur","55.1","4.8","10.0","7.5","17.5","13.8","2.7","0.1","0.0","0.1","0.0","0.0","0.1","24.3","0.0","0.0","7.3","36.8","2.6","0.05"
"78","1979","5","Karnataka","Raichur","58.1","1.3","3.2","5.7","8.9","7.3","3.0","0.1","0.0","0.0","0.3","0.5","0.8","24.1","1.1","0.0","3.7","29.3","2.2","0.11"
"78","1980","5","Karnataka","Raichur","68.1","0.9","3.1","11.5","14.6","9.3","4.0","0.5","0.0","0.1","0.2","0.3","0.6","28.7","0.0","0.0","5.2","8.1","1.8","0.01"
"78","1981","5","Karnataka","Raichur","75.5","0.9","3.5","8.7","12.2","9.7","4.0","0.1","0.0","0.1","0.1","0.4","0.6","33.4","0.0","0.0","6.5","7.7","1.9","0.01"
"78","1982","5","Karnataka","Raichur","62.4","2.1","2.6","13.9","16.5","4.9","6.2","0.0","0.0","2.0","0.1","1.3","3.4","48.9","0.0","0.0","2.3","36.8","2.1","0.11"
"78","1983","5","Karnataka","Raichur","92.2","1.2","4.2","8.2","12.4","8.0","5.7","0.0","0.0","0.8","0.1","1.4","2.3","33.4","0.2","0.0","3.5","17.1","1.9","0.0"
"78","1984","5","Karnataka","Raichur","77.6","1.1","3.5","9.6","13.1","8.9","4.6","0.0","0.0","0.8","0.1","2.1","3.0","30.9","0.0","0.0","5.8","14.7","1.7","0.01"
"78","1985","5","Karnataka","Raichur","64.4","1.9","5.5","20.7","26.2","8.3","4.8","0.1","0.0","0.4","1.1","2.1","3.6","41.0","0.5","0.0","1.3","36.9","2.2","0.18"
"78","1986","5","Karnataka","Raichur","94.9","2.7","9.0","39.7","48.7","9.7","8.5","0.0","0.0","1.2","1.2","1.8","4.2","39.4","0.1","0.0","2.1","8.3","2.1","0.45"
"78","1987","5","Karnataka","Raichur","68.4","1.6","7.1","43.6","50.7","5.4","8.1","0.5","0.0","0.4","1.4","2.0","3.8","51.4","0.3","0.0","3.1","13.3","3.0","0.14"
"78","1988","5","Karnataka","Raichur","109.7","1.4","8.6","33.2","41.9","6.2","8.0","0.4","0.0","0.2","1.7","1.5","3.4","51.0","0.2","0.0","1.2","23.3","2.9","1.62"
"78","1989","5","Karnataka","Raichur","81.0","1.7","8.5","40.1","48.6","8.3","8.9","0.0","0.0","0.6","1.3","4.2","6.1","46.7","0.2","0.0","2.4","25.2","2.9","0.31"
"78","1990","5","Karnataka","Raichur","105.06","1.34","7.1","24.44","31.55","4.23","6.39","0.0","0.0","0.56","0.79","1.97","3.32","46.74","0.09","0.0","2.88","18.48","0.0","0.0"
"78","1991","5","Karnataka","Raichur","119.71","0.86","15.06","23.35","38.41","5.69","5.48","0.0","0.0","0.41","1.27","3.47","5.15","54.5","0.02","0.0","2.66","24.99","0.0","0.0"
"78","1992","5","Karnataka","Raichur","141.24","1.09","10.31","16.81","27.12","5.61","7.11","0.0","0.0","0.09","1.29","1.91","3.29","48.65","0.0","0.0","1.97","27.29","0.0","0.0"
"78","1993","5","Karnataka","Raichur","161.43","1.1","9.26","20.85","30.11","7.46","5.75","0.0","0.0","0.78","0.48","1.57","2.83","46.69","0.01","0.0","3.13","26.09","0.0","0.0"
"78","1994","5","Karnataka","Raichur","140.61","0.71","9.03","20.26","29.29","4.73","8.11","0.0","0.0","1.09","0.4","2.12","3.61","54.32","0.0","0.0","4.63","32.39","0.0","0.03"
"78","1995","5","Karnataka","Raichur","144.92","1.52","9.03","15.6","24.63","6.69","7.54","0.0","0.0","0.43","0.0","0.0","0.0","44.63","0.0","0.0","0.0","34.44","4.15","0.03"
"78","1996","5","Karnataka","Raichur","154.41","0.67","10.74","11.22","21.96","3.81","10.57","0.0","0.0","0.89","0.0","0.0","0.0","44.21","0.0","0.0","0.0","43.26","5.23","0.05"
"78","1997","5","Karnataka","Raichur","170.05","2.31","10.63","7.97","18.6","6.81","10.48","0.0","0.0","0.17","0.0","0.0","0.0","41.29","0.0","0.0","0.0","12.46","0.0","0.01"
"78","1998","5","Karnataka","Raichur","182.26","0.69","6.92","11.75","18.66","4.6","15.89","0.0","0.0","0.62","0.11","1.62","2.35","46.55","0.01","0.0","2.09","24.97","5.57","0.05"
"78","1999","5","Karnataka","Raichur","220.14","2.01","9.72","20.87","30.59","2.91","11.58","0.0","0.0","0.3","0.26","1.8","2.35","45.86","0.0","0.0","2.28","7.75","11.49","0.07"
"78","2000","5","Karnataka","Raichur","209.69","1.57","9.49","11.67","21.16","3.36","11.77","0.0","0.0","0.51","0.39","2.42","3.31","48.64","0.0","0.0","1.76","8.46","13.64","0.03"
"78","2001","5","Karnataka","Raichur","194.19","1.04","6.57","5.92","12.49","3.27","9.44","0.0","0.0","0.3","0.33","4.37","4.99","46.82","0.0","0.0","1.46","16.36","14.25","0.01"
"78","2002","5","Karnataka","Raichur","127.31","0.95","8.09","6.12","14.2","5.03","9.88","0.0","0.0","3.22","0.36","4.62","8.2","39.77","0.31","0.0","0.81","5.09","13.73","0.17"
"78","2003","5","Karnataka","Raichur","114.93","0.88","5.98","16.73","22.71","6.47","13.31","0.0","0.0","6.54","0.05","1.56","8.16","42.71","0.23","0.0","0.12","5.75","8.53","0.06"
"78","2004","5","Karnataka","Raichur","166.88","1.44","8.46","20.44","28.91","17.23","13.66","0.0","0.0","2.59","0.51","1.81","4.91","42.09","0.31","0.0","0.07","9.41","9.27","0.14"
"78","2005","5","Karnataka","Raichur","253.12","1.54","6.54","15.81","22.35","6.18","12.43","0.0","0.0","2.17","1.13","1.42","4.72","48.58","0.01","0.0","0.34","0.0","13.79","0.19"
"78","2006","5","Karnataka","Raichur","212.15","1.45","6.92","17.07","23.99","6.35","13.22","0.0","0.0","5.07","0.55","2.19","7.81","43.74","0.07","0.0","1.42","6.55","13.44","0.0"
"78","2007","5","Karnataka","Raichur","227.19","1.17","6.95","22.04","29.0","8.55","18.59","0.0","0.0","5.43","0.34","2.0","7.76","51.63","0.01","0.0","1.31","6.78","18.39","0.0"
"78","2008","5","Karnataka","Raichur","239.75","0.83","4.48","14.17","18.65","10.57","15.97","0.0","0.0","13.57","0.59","2.63","16.78","55.81","0.02","0.0","0.74","15.36","21.29","0.0"
"78","2009","5","Karnataka","Raichur","248.85","0.5","4.21","15.56","19.76","10.18","20.83","0.0","0.0","4.77","0.9","3.89","9.58","62.03","0.0","0.0","0.98","13.59","21.53","0.0"
"78","2010","5","Karnataka","Raichur","252.77","0.51","3.9","18.86","22.76","7.56","25.07","0.0","0.0","1.97","0.62","0.0","0.0","57.51","0.0","0.0","2.38","12.91","21.77","0.0"
"78","2011","5","Karnataka","Raichur","217.09","0.76","3.33","12.19","15.52","10.25","20.23","0.0","0.0","2.07","0.72","2.63","5.41","60.44","0.03","0.0","3.22","27.51","24.62","0.0"
"78","2012","5","Karnataka","Raichur","225.7","0.62","2.19","14.57","16.77","8.94","27.73","0.0","0.0","3.41","1.16","1.77","6.33","67.23","0.0","0.0","5.82","32.21","23.62","0.0"
"78","2013","5","Karnataka","Raichur","253.56","0.54","2.27","9.37","11.64","7.54","23.32","0.0","0.0","2.89","1.03","3.19","7.12","73.85","0.0","0.0","3.57","34.28","23.25","0.0"
"78","2014","5","Karnataka","Raichur","237.54","0.27","1.26","9.9","11.16","4.73","18.48","0.0","0.0","0.8","0.79","2.86","4.45","55.08","0.0","0.0","3.05","48.54","30.44","0.0"
"78","2015","5","Karnataka","Raichur","165.78","0.17","0.77","11.66","12.43","5.5","15.53","0.0","0.0","3.75","2.21","3.66","9.63","38.99","0.13","0.0","2.47","34.63","20.14","0.0"
"78","2016","5","Karnataka","Raichur","164.98","0.12","0.38","8.34","8.71","7.36","18.79","0.0","0.0","6.8","3.52","3.97","14.29","51.29","0.0","0.0","2.07","14.19","16.71","0.0"
"78","2017","5","Karnataka","Raichur","164.62","0.13","0.69","20.16","20.86","9.2","18.54","0.0","0.0","21.33","1.01","2.04","24.38","42.04","0.0","0.0","1.61","27.04","18.4","0.0"
"79","1966","5","Karnataka","Gulbarga / Kalaburagi","9.8","0.6","0.2","0.5","0.7","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.0","-1.0","-1.0"
"79","1967","5","Karnataka","Gulbarga / Kalaburagi","10.0","2.3","0.2","0.6","0.8","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.0","-1.0","-1.0"
"79","1968","5","Karnataka","Gulbarga / Kalaburagi","13.5","2.4","0.3","0.8","1.1","0.0","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2","0.0","-1.0","-1.0"
"79","1969","5","Karnataka","Gulbarga / Kalaburagi","9.1","3.5","0.4","1.4","1.8","2.2","0.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.0","-1.0","-1.0"
"79","1970","5","Karnataka","Gulbarga / Kalaburagi","11.2","5.0","0.6","0.8","1.4","0.3","0.4","0.0","0.0","0.4","0.0","0.0","0.4","0.9","0.0","0.0","1.1","0.0","4.2","0.05"
"79","1971","5","Karnataka","Gulbarga / Kalaburagi","6.2","4.3","1.7","4.1","5.8","1.5","0.3","0.0","0.0","0.1","0.0","0.0","0.1","0.7","0.0","0.0","1.0","1.2","3.6","2.39"
"79","1972","5","Karnataka","Gulbarga / Kalaburagi","1.4","1.2","0.3","0.7","1.0","0.3","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.5","0.3","1.7","0.93"
"79","1973","5","Karnataka","Gulbarga / Kalaburagi","6.6","2.2","1.9","0.6","2.5","0.9","0.8","0.0","0.0","0.1","0.0","0.0","0.1","0.8","0.0","0.0","0.6","0.2","2.8","1.1"
"79","1974","5","Karnataka","Gulbarga / Kalaburagi","6.6","4.3","2.9","1.5","4.4","1.9","0.5","0.0","0.0","0.0","0.0","0.1","0.1","0.3","0.0","0.0","1.1","1.2","3.4","1.96"
"79","1975","5","Karnataka","Gulbarga / Kalaburagi","7.8","5.5","2.3","1.8","4.1","1.7","0.5","0.1","0.0","0.1","0.0","0.0","0.1","1.1","0.0","0.0","1.8","1.0","4.4","1.79"
"79","1976","5","Karnataka","Gulbarga / Kalaburagi","7.4","6.3","2.1","2.3","4.4","1.9","0.4","0.1","0.0","0.2","0.0","0.0","0.2","1.2","0.0","0.0","2.4","0.7","4.1","1.46"
"79","1977","5","Karnataka","Gulbarga / Kalaburagi","7.7","7.3","2.4","2.1","4.5","2.1","0.5","0.3","0.0","0.1","0.0","0.0","0.1","1.6","0.0","0.0","2.8","1.3","4.6","1.21"
"79","1978","5","Karnataka","Gulbarga / Kalaburagi","8.0","5.7","3.0","1.5","4.5","1.5","0.4","0.5","0.0","0.1","0.0","0.3","0.4","1.4","0.0","0.0","2.6","1.7","4.7","0.54"
"79","1979","5","Karnataka","Gulbarga / Kalaburagi","7.8","2.2","2.0","1.1","3.1","1.6","0.2","0.3","0.0","0.0","0.0","0.0","0.0","1.9","0.0","0.0","2.2","1.3","5.2","0.71"
"79","1980","5","Karnataka","Gulbarga / Kalaburagi","6.6","3.1","1.8","1.5","3.3","1.3","0.1","0.2","0.0","0.1","0.2","0.1","0.4","1.0","0.0","0.0","2.3","1.4","5.8","0.42"
"79","1981","5","Karnataka","Gulbarga / Kalaburagi","6.4","3.4","1.6","1.7","3.3","1.3","0.1","0.1","0.0","0.1","0.2","0.1","0.4","1.3","0.0","0.0","3.7","0.9","5.6","0.36"
"79","1982","5","Karnataka","Gulbarga / Kalaburagi","7.9","6.3","1.8","0.9","2.7","1.4","0.5","0.0","0.0","0.1","0.1","0.0","0.2","5.6","0.1","0.0","3.0","0.5","5.7","0.37"
"79","1983","5","Karnataka","Gulbarga / Kalaburagi","7.1","6.0","2.4","1.4","3.8","1.6","0.3","0.1","0.0","0.1","0.1","0.2","0.4","1.5","0.0","0.0","3.6","0.9","6.0","0.41"
"79","1984","5","Karnataka","Gulbarga / Kalaburagi","6.6","4.7","1.5","1.2","2.7","1.3","0.2","0.1","0.0","0.1","0.1","0.0","0.2","1.3","0.0","0.0","4.0","1.0","6.0","0.38"
"79","1985","5","Karnataka","Gulbarga / Kalaburagi","1.4","8.4","1.9","0.7","2.6","3.5","0.6","0.0","0.0","0.4","0.5","0.8","1.7","10.8","0.0","0.0","3.2","1.9","5.1","0.47"
"79","1986","5","Karnataka","Gulbarga / Kalaburagi","1.9","6.7","2.1","1.1","3.2","3.0","0.9","0.0","0.0","0.5","0.2","0.1","0.8","20.5","0.0","0.1","4.0","2.2","5.9","0.44"
"79","1987","5","Karnataka","Gulbarga / Kalaburagi","9.4","9.0","2.9","4.8","7.7","4.3","0.8","0.0","0.0","1.8","0.4","1.1","3.3","28.1","7.9","0.0","2.7","2.1","6.1","0.39"
"79","1988","5","Karnataka","Gulbarga / Kalaburagi","12.0","7.4","2.0","8.9","10.9","11.7","0.8","0.0","0.0","3.1","1.1","0.0","4.2","38.4","1.3","0.0","3.9","2.7","7.3","1.09"
"79","1989","5","Karnataka","Gulbarga / Kalaburagi","11.7","11.5","3.9","16.2","20.1","12.8","2.4","0.0","0.0","2.7","1.9","0.5","5.1","44.0","0.3","0.0","6.8","3.0","7.6","0.5"
"79","1990","5","Karnataka","Gulbarga / Kalaburagi","12.26","10.77","1.35","10.7","12.05","10.42","1.3","0.0","0.0","4.88","3.96","1.11","9.95","50.29","0.33","0.0","5.44","1.91","0.0","0.0"
"79","1991","5","Karnataka","Gulbarga / Kalaburagi","10.02","7.51","1.38","3.46","4.84","10.96","1.02","0.0","0.0","2.31","4.18","1.43","7.92","65.97","0.5","0.0","5.65","1.5","0.0","0.0"
"79","1992","5","Karnataka","Gulbarga / Kalaburagi","3.04","6.62","1.58","10.11","11.7","20.71","0.83","0.0","0.0","1.26","1.38","0.0","2.64","29.85","0.08","0.04","4.98","3.23","0.0","0.0"
"79","1993","5","Karnataka","Gulbarga / Kalaburagi","7.57","6.1","0.33","5.31","5.64","14.81","0.97","0.0","0.0","1.22","0.58","0.32","2.12","71.58","0.07","0.0","4.92","1.76","0.0","0.0"
"79","1994","5","Karnataka","Gulbarga / Kalaburagi","3.45","4.09","0.28","11.2","11.48","13.57","0.81","0.0","0.0","6.17","2.1","0.53","8.8","67.34","0.07","0.0","6.76","6.33","0.0","0.45"
"79","1995","5","Karnataka","Gulbarga / Kalaburagi","7.71","4.36","0.74","11.52","12.25","22.57","1.12","0.0","0.0","1.49","0.0","0.0","0.0","75.25","0.0","0.0","0.0","9.43","8.26","0.0"
"79","1996","5","Karnataka","Gulbarga / Kalaburagi","10.68","4.37","0.21","9.95","10.16","13.18","0.81","0.0","0.0","2.63","0.0","0.0","0.0","64.59","0.0","0.0","0.0","6.06","9.7","0.12"
"79","1997","5","Karnataka","Gulbarga / Kalaburagi","5.6","3.89","0.26","8.64","8.9","14.09","0.78","0.0","0.0","1.99","0.0","0.0","0.0","64.17","0.0","0.0","0.0","5.88","0.0","0.12"
"79","1998","5","Karnataka","Gulbarga / Kalaburagi","18.06","5.64","0.33","15.24","15.57","14.73","1.11","0.0","0.0","3.05","0.59","1.59","5.23","73.9","0.06","0.0","8.66","13.38","11.0","0.56"
"79","1999","5","Karnataka","Gulbarga / Kalaburagi","16.67","6.65","1.16","23.15","24.31","18.0","0.94","0.0","0.0","2.56","0.63","0.05","3.24","64.92","0.06","0.0","8.54","7.51","12.87","0.19"
"79","2000","5","Karnataka","Gulbarga / Kalaburagi","29.45","7.42","0.53","15.37","15.9","14.83","1.13","0.0","0.0","1.99","2.24","6.79","11.02","65.78","0.05","0.0","9.67","9.49","12.29","0.15"
"79","2001","5","Karnataka","Gulbarga / Kalaburagi","39.37","9.67","0.35","13.3","13.65","14.18","1.19","0.0","0.0","7.12","2.81","1.38","11.31","48.59","0.03","0.0","7.86","20.63","13.53","0.23"
"79","2002","5","Karnataka","Gulbarga / Kalaburagi","44.75","5.7","0.27","9.26","9.53","12.47","1.03","0.0","0.0","3.39","2.67","1.31","7.38","46.08","0.05","0.0","8.23","11.93","11.16","0.19"
"79","2003","5","Karnataka","Gulbarga / Kalaburagi","63.94","5.9","0.19","10.85","11.04","12.3","1.19","0.0","0.0","3.53","3.61","0.14","7.28","41.08","0.06","0.0","6.88","15.24","9.66","0.09"
"79","2004","5","Karnataka","Gulbarga / Kalaburagi","75.6","7.12","0.2","11.71","11.9","9.83","1.16","0.0","0.0","3.31","4.42","0.22","7.95","42.14","0.17","0.0","6.86","23.42","9.57","0.14"
"79","2005","5","Karnataka","Gulbarga / Kalaburagi","88.71","7.9","0.09","10.51","10.6","12.36","3.24","0.0","0.0","3.29","5.79","0.23","9.31","40.81","0.05","0.0","9.82","1.72","9.87","0.32"
"79","2006","5","Karnataka","Gulbarga / Kalaburagi","85.97","7.18","0.43","11.85","12.28","6.67","0.96","0.0","0.0","4.68","6.42","0.31","11.4","35.95","0.04","0.0","18.13","20.61","8.48","0.18"
"79","2007","5","Karnataka","Gulbarga / Kalaburagi","89.38","9.3","0.04","11.77","11.81","7.94","1.35","0.0","0.0","6.58","9.15","1.04","16.76","38.21","0.05","0.0","20.74","21.5","8.48","0.22"
"79","2008","5","Karnataka","Gulbarga / Kalaburagi","92.22","10.07","0.14","14.14","14.28","7.36","2.91","0.0","0.0","7.64","10.56","0.16","18.36","32.51","0.01","0.0","15.34","33.77","8.0","0.04"
"79","2009","5","Karnataka","Gulbarga / Kalaburagi","77.28","12.52","0.14","17.19","17.33","3.99","2.31","0.0","0.0","8.34","6.21","0.44","14.99","52.88","0.06","0.0","18.94","16.22","8.98","0.03"
"79","2010","5","Karnataka","Gulbarga / Kalaburagi","98.83","11.99","0.11","8.47","8.58","5.72","4.25","0.0","0.0","7.01","17.84","0.0","0.0","37.48","0.06","0.0","24.86","34.36","9.64","0.15"
"79","2011","5","Karnataka","Gulbarga / Kalaburagi","72.29","10.21","0.36","14.57","14.94","2.79","3.24","0.0","0.0","8.44","10.63","0.49","19.55","30.79","0.01","0.0","27.96","43.58","11.04","0.05"
"79","2012","5","Karnataka","Gulbarga / Kalaburagi","66.38","7.44","0.16","10.12","10.28","9.6","2.73","0.0","0.0","6.69","12.87","0.18","19.74","29.93","0.02","0.11","38.56","66.92","8.51","0.04"
"79","2013","5","Karnataka","Gulbarga / Kalaburagi","74.38","5.21","0.25","11.65","11.91","6.36","2.41","0.0","0.0","5.93","19.83","0.42","26.18","40.02","0.08","0.0","51.85","55.39","8.71","0.06"
"79","2014","5","Karnataka","Gulbarga / Kalaburagi","87.73","9.77","0.01","7.1","7.11","5.46","1.62","0.0","0.0","9.02","6.27","0.09","15.39","40.61","0.0","0.0","61.97","65.47","9.09","0.06"
"79","2015","5","Karnataka","Gulbarga / Kalaburagi","53.53","8.18","0.08","10.03","10.1","5.98","1.57","0.0","0.0","10.14","8.54","0.34","19.02","37.55","0.03","0.0","57.07","38.74","8.23","0.1"
